Gear,Sproket,RPM,Speed (km/hr),RPM,Speed (km/hr),Ratio,Wheell Circum,,,,,,,,,,,,,
1,38,30,1087.2,109,3950.0,5.302631579,1.93,,,,,,,,,,,,,
2,30,86.1,3950.0,108,4957.5,6.716666667,,,,,,,,,,,,,,
3,23,82.8,4957.5,107,6406.4,8.760869565,,,,,,,,,,,,,,
4,20,93.0,6406.4,106,7298.5,10.075,,,,,,,,,,,,,,
5,18,95.4,7298.5,105,8032.9,11.19444444,,,,,,,,,,,,,,
6,16,93.3,8032.9,94,8090.3,12.59375,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),,Gear,CalcSpeed, GPS Speed (km/h)
16:19:57,356885.0714,3034,1070.54,80.2799987,0,117.1440048,75.8570861,312.9895629,102.214653,0,40.4406204,-117.055725,1425.303192,0,9.7263,26.5101, ,2,79.50153496,80.2799987
16:19:58,357353.0718,3027,1082.868,80.1359939,0,117.2519988,76.1281967,331.1249084,102.7397232,0,40.4406852,-117.0557403,1425.286224,0,9.7263,26.5101, ,2,79.90992931,80.1359939
16:19:58,357633.0718,3027,1082.868,80.1359939,0,117.2519988,76.1281967,331.1249084,102.7397232,0,40.4406852,-117.0557403,1425.286224,0,9.7263,26.7369, ,2,79.90992931,80.1359939
16:19:58,357886.0718,3027,1095.195,80.1359939,0,117.2519988,76.3762054,305.2238159,103.092781,0,40.4406852,-117.0557403,1425.286224,0,9.7643,26.67, ,2,80.18453413,80.1359939
16:19:59,358632.0718,2989,1095.195,81.2519988,0,117.7560043,76.3762054,305.2238159,103.092781,0,40.4410171,-117.0558319,1425.336273,0,9.808,26.5101, ,2,80.18453413,81.2519988
16:20:00,359351.0723,2978,1132.173,81.8639983,0,117.9000014,77.1652679,328.5307922,103.8062286,0,40.4411201,-117.0558547,1425.306244,0,9.808,26.5101, ,2,80.73944654,81.8639983
16:20:00,359632.0723,2978,1132.173,82.1519927,0,117.9000014,77.1652679,328.5307922,103.8062286,0,40.4411201,-117.0558547,1425.306244,0,9.7263,26.8963, ,2,80.73944654,82.1519927
16:20:00,359890.0723,2978,1144.5,82.1519927,0,117.9000014,77.4616165,376.4537048,104.5296173,0,40.4411201,-117.0558547,1425.306244,0,9.7263,26.67, ,2,81.30209104,82.1519927
16:20:01,360348.0742,2965,1156.82,82.223999,0,118.0440063,77.7532653,372.4554748,104.9868773,0,40.4412269,-117.0558776,1425.244232,0,9.808,26.5101, ,2,81.6577433,82.223999
16:20:01,360632.0743,2965,1156.82,82.5839996,0,118.0440063,77.7532653,372.4554748,104.9868773,0,40.4412269,-117.0558776,1425.244232,0,9.808,26.67, ,2,81.6577433,82.5839996
16:20:02,361632.0745,2922,1156.82,83.159996,0,118.6200027,77.7532653,372.4554748,104.9868773,0,40.4416198,-117.0559844,1424.989227,0,9.7263,26.67, ,2,81.6577433,83.159996
16:20:02,361886.0745,2922,1181.454,83.159996,0,118.6200027,78.3074722,355.8754272,105.5873336,0,40.4416198,-117.0559844,1424.989227,0,9.7263,26.8963, ,2,82.1247722,83.159996
16:20:03,362347.0746,2915,1193.765,83.6279983,0,118.7280044,78.5679244,334.0640258,106.1946945,0,40.4416847,-117.0560073,1424.921234,0,9.7263,26.67, ,2,82.59717144,83.6279983
16:20:03,362632.0746,2915,1193.765,83.3759994,0,118.7280044,78.5679244,334.0640258,106.1946945,0,40.4416847,-117.0560073,1424.921234,0,9.808,26.5101, ,2,82.59717144,83.3759994
16:20:04,363632.0748,2876,1193.765,83.9879989,0,119.2320022,78.5679244,334.0640258,106.1946945,0,40.4420242,-117.0560989,1424.781219,0,9.7643,26.5101, ,2,82.59717144,83.9879989
16:20:04,363887.0748,2876,1230.738,83.9879989,0,119.2320022,79.3251724,325.4622497,106.7615661,0,40.4420242,-117.0560989,1424.781219,0,9.7263,26.67, ,2,83.0380785,83.9879989
16:20:05,364345.075,2869,1243.76,84.7079925,0,119.3400039,79.5953979,347.2113647,107.334526,0,40.4420928,-117.0561218,1424.739227,0,9.7263,26.67, ,2,83.48372098,84.7079925
16:20:05,364633.075,2869,1243.76,84.4919967,0,119.3400039,79.5953979,347.2113647,107.334526,0,40.4420928,-117.0561218,1424.739227,0,9.6829,26.5101, ,2,83.48372098,84.4919967
16:20:05,364888.075,2869,1255.411,84.4919967,0,119.3400039,79.8538741,331.8477783,107.7199325,0,40.4420928,-117.0561218,1424.739227,0,9.7263,26.5101, ,2,83.7834863,84.4919967
16:20:06,365632.0753,2830,1255.411,84.7439956,0,119.8440017,79.8538741,331.8477783,107.7199325,0,40.44244,-117.0562133,1424.461273,0,9.7263,26.67, ,2,83.7834863,84.7439956
16:20:07,366344.0752,2817,1280.95,85.0679931,0,120.024002,80.3980331,351.6356506,108.2055892,0,40.4425544,-117.0562362,1424.38327,0,9.808,26.67, ,2,84.16122522,85.0679931
16:20:07,366632.0753,2817,1280.95,85.2839965,0,120.024002,80.3980331,351.6356506,108.2055892,0,40.4425544,-117.0562362,1424.38327,0,9.6829,26.7369, ,2,84.16122522,85.2839965
16:20:07,366892.0753,2817,1292.443,85.2839965,0,120.024002,80.6623916,340.4340209,108.6956557,0,40.4425544,-117.0562362,1424.38327,0,9.7263,26.5101, ,2,84.54239405,85.2839965
16:20:08,367341.0757,2805,1304.765,85.895996,0,120.1679992,80.9386062,357.9725646,109.2896194,0,40.4426612,-117.0562667,1424.309174,0,9.7263,26.67, ,2,85.00437307,85.895996
16:20:08,367632.0757,2793,1304.765,85.607994,0,120.3479995,80.9386062,357.9725646,109.2896194,0,40.4427757,-117.0562896,1424.225189,0,9.808,26.67, ,2,85.00437307,85.607994
16:20:09,368342.0757,2771,1329.441,86.1839981,0,120.6360015,81.462799,342.0744018,109.6892165,0,40.4429702,-117.056343,1424.075165,0,9.7643,26.5101, ,2,85.3151757,86.1839981
16:20:09,368632.0757,2763,1329.441,86.3279952,0,120.7080001,81.462799,342.0744018,109.6892165,0,40.4430389,-117.0563659,1424.007172,0,9.808,26.67, ,2,85.3151757,86.3279952
16:20:09,368888.0757,2763,1341.781,86.3279952,0,120.7080001,81.7104492,334.0655517,110.1928405,0,40.4430389,-117.0563659,1424.007172,0,9.808,26.67, ,2,85.70688941,86.3279952
16:20:10,369340.0762,2753,1354.126,86.2919998,0,120.8520049,81.9803084,372.2199401,110.4972381,0,40.4431304,-117.0563888,1423.927216,0,9.6446,26.67, ,2,85.94364682,86.2919998
16:20:10,369632.0762,2742,1354.126,86.9759978,0,120.9960021,81.9803084,372.2199401,110.4972381,0,40.4432258,-117.0564193,1423.848236,0,9.7263,26.67, ,2,85.94364682,86.9759978
16:20:11,370632.0782,2712,1354.126,87.5159988,0,121.3920059,81.9803084,372.2199401,110.4972381,0,40.4434928,-117.0564804,1423.620209,0,9.808,26.67, ,2,85.94364682,87.5159988
16:20:11,370890.0782,2712,1378.807,87.5159988,0,121.3920059,82.4825515,353.7381897,111.0596923,0,40.4434928,-117.0564804,1423.620209,0,9.7263,26.67, ,2,86.38111807,87.5159988
16:20:12,371338.0783,2704,1391.447,87.4799957,0,121.5,82.6955642,303.6316833,108.8929214,0,40.4435653,-117.0565032,1423.56723,0,9.808,26.67, ,2,84.69582534,87.4799957
16:20:12,371632.0784,2695,1391.447,87.2999954,0,121.6440047,82.6955642,303.6316833,108.8929214,0,40.443653,-117.0565185,1423.514252,0,9.808,26.67, ,2,84.69582534,87.2999954
16:20:12,371890.0784,2695,1407.55,87.2999954,0,121.6440047,82.9314803,270.4105682,85.7142791,0,40.443653,-117.0565185,1423.514252,0,9.7263,26.5101, ,3,86.95788149,87.2999954
16:20:13,372632.0786,2664,1407.55,87.9119948,0,122.0400009,82.9314803,270.4105682,85.7142791,0,40.4439201,-117.0565948,1423.371185,0,9.7263,26.67, ,3,86.95788149,87.9119948
16:20:13,372887.0786,2664,1423.491,87.9119948,0,122.0400009,83.1747131,288.8119964,86.8306732,0,40.4439201,-117.0565948,1423.371185,0,9.808,26.67, ,3,88.09047301,87.9119948
16:20:14,373336.0786,2656,1439.583,88.1999969,0,122.1480026,83.4079208,282.3692474,86.2688674,0,40.4439926,-117.0566253,1423.322235,0,9.7263,26.67, ,3,87.52051614,88.1999969
16:20:14,373633.0787,2647,1439.583,88.5599975,0,122.2560043,83.4079208,282.3692474,86.2688674,0,40.4440803,-117.0566482,1423.264252,0,9.808,26.67, ,3,87.52051614,88.5599975
16:20:14,373989.0787,2647,1455.652,88.5599975,0,122.2560043,83.6643218,316.6205138,86.6425933,0,40.4440803,-117.0566482,1423.264252,0,9.6829,26.67, ,3,87.89966432,88.5599975
16:20:15,374632.0789,2615,1455.652,89.171997,0,122.6880035,83.6643218,316.6205138,86.6425933,0,40.4443588,-117.0567092,1423.151215,0,9.7263,26.67, ,3,87.89966432,89.171997
16:20:16,375333.0791,2602,1487.806,89.3159942,0,122.8320007,84.1552886,312.6026,86.988037,0,40.4444732,-117.0567474,1423.095184,0,9.7263,26.67, ,3,88.25011995,89.3159942
16:20:16,375632.0792,2595,1487.806,89.0999984,0,122.9400024,84.1552886,312.6026,86.988037,0,40.4445457,-117.0567474,1423.08017,0,9.808,26.67, ,3,88.25011995,89.0999984
16:20:16,375990.0792,2595,1503.873,89.0999984,0,122.9400024,84.3607787,278.4081573,87.3998489,0,40.4445457,-117.0567474,1423.08017,0,9.808,26.67, ,3,88.66790671,89.0999984
16:20:16,376330.0791,2595,1503.873,89.0999984,0,122.9400024,84.3607787,278.4081573,87.3998489,0,40.4445457,-117.0567474,1423.08017,0,9.7263,26.67, ,3,88.66790671,89.0999984
16:20:16,376632.0792,2581,1503.873,89.3159942,0,123.1200027,84.3607787,278.4081573,87.3998489,0,40.4446639,-117.0567855,1423.118256,0,9.808,26.67, ,3,88.66790671,89.3159942
16:20:18,377632.0797,2542,1503.873,89.8199996,0,123.6240005,84.3607787,278.4081573,87.3998489,0,40.4450111,-117.0568923,1423.168182,0,9.7263,26.67, ,3,88.66790671,89.8199996
16:20:18,377894.0797,2542,1544.287,89.8199996,0,123.6240005,84.6653213,185.9379043,104.5599746,0,40.4450111,-117.0568923,1423.168182,0,9.808,26.67, ,2,81.32570264,89.8199996
16:20:19,378432.0796,2534,1562.19,89.7479934,0,123.7680053,84.7697753,166.1265182,79.628395,0,40.4450836,-117.0569,1423.14621,0,9.808,26.67, ,4,92.90125402,89.7479934
16:20:19,378632.0797,2524,1562.19,89.8559951,0,123.8759994,84.7697753,166.1265182,79.628395,0,40.4451713,-117.0569305,1423.092255,0,9.808,26.67, ,4,92.90125402,89.8559951
16:20:20,379632.0801,2493,1562.19,90.4319991,0,124.3079986,84.7697753,166.1265182,79.628395,0,40.4454536,-117.0570068,1422.988251,0,9.808,26.67, ,4,92.90125402,90.4319991
16:20:20,379885.0801,2493,1598.921,90.4319991,0,124.3079986,85.1692504,264.5886688,76.7508773,0,40.4454536,-117.0570068,1422.988251,0,9.7263,26.8963, ,4,89.54409728,90.4319991
16:20:21,380327.0782,2484,1598.921,90.683998,0,124.4160003,85.1692504,264.5886688,76.7508773,0,40.4455261,-117.0570297,1422.940155,0,9.808,26.67, ,4,89.54409728,90.683998
16:20:21,380633.0782,2474,1598.921,90.5759963,0,124.524002,85.1692504,264.5886688,76.7508773,0,40.4456138,-117.0570449,1422.871185,0,9.808,26.67, ,4,89.54409728,90.5759963
16:20:21,380886.0782,2474,1617.356,90.5759963,0,124.524002,85.4293746,338.8373718,77.120819,0,40.4456138,-117.0570449,1422.871185,0,9.7263,26.67, ,4,89.97570272,90.5759963
16:20:22,381632.0784,2443,1617.356,91.2599944,0,124.9560012,85.4293746,338.8373718,77.120819,0,40.4458961,-117.057106,1422.622162,0,9.808,26.67, ,4,89.97570272,91.2599944
16:20:23,382326.0785,2429,1654.182,91.2599944,0,125.1360015,85.9141692,328.2381896,77.5444183,0,40.4460182,-117.0571365,1422.546234,0,9.7263,26.67, ,4,90.46990966,91.2599944
16:20:23,382632.0786,2421,1654.182,91.5119934,0,125.2440032,85.9141692,328.2381896,77.5444183,0,40.4460945,-117.0571594,1422.49118,0,9.808,26.67, ,4,90.46990966,91.5119934
16:20:23,382892.0786,2421,1671.7,91.5119934,0,125.2440032,86.0679626,240.7258606,84.8656234,0,40.4460945,-117.0571594,1422.49118,0,9.7263,26.67, ,3,86.0969129,91.5119934
16:20:24,383323.0786,2411,1671.7,91.7279968,0,125.3880004,86.0679626,240.7258606,84.8656234,0,40.4461822,-117.0571823,1422.405243,0,9.7263,26.67, ,3,86.0969129,91.7279968
16:20:24,383732.0787,2399,1671.7,92.3039932,0,125.5320053,86.0679626,240.7258606,84.8656234,0,40.4462852,-117.0572128,1422.315155,0,9.808,26.8301, ,3,86.0969129,92.3039932
16:20:25,384324.0789,2378,1703.16,91.9439925,0,125.7840042,86.4178466,269.47966,89.9887466,0,40.4464683,-117.0572586,1422.185272,0,9.7263,26.67, ,3,91.29436594,91.9439925
16:20:25,384632.0789,2371,1703.16,91.9439925,0,125.8920059,86.4178466,269.47966,89.9887466,0,40.4465408,-117.0572891,1422.134247,0,9.6829,26.67, ,3,91.29436594,91.9439925
16:20:25,385074.0791,2362,1718.975,92.6279983,0,126.0360031,86.6300277,301.3262328,90.3614425,0,40.4466171,-117.057312,1422.105194,0,9.808,26.8301, ,3,91.67246917,92.6279983
16:20:26,385632.0792,2343,1718.975,92.4119949,0,126.2160034,86.6300277,301.3262328,90.3614425,0,40.4467849,-117.0573501,1421.999237,0,9.808,26.67, ,3,91.67246917,92.4119949
16:20:27,386572.0791,2321,1750.907,93.2039947,0,126.3240051,87.1498184,354.82135,90.7029419,0,40.4469833,-117.0574035,1421.878265,0,9.7643,26.8301, ,3,92.01892328,93.2039947
16:20:27,386831.0792,2321,1750.907,93.2039947,0,126.3240051,87.1498184,354.82135,90.7029419,0,40.4469833,-117.0574035,1421.878265,0,9.7643,26.67, ,3,92.01892328,93.2039947
16:20:27,387182.0796,2321,1766.863,93.2039947,0,126.3240051,87.4469528,389.3829345,91.1854019,0,40.4469833,-117.0574035,1421.878265,0,9.808,26.8963, ,3,92.50838314,93.2039947
16:20:27,387570.0796,2321,1782.811,93.2039947,0,126.3240051,87.7209472,355.2709655,91.5331726,0,40.4469833,-117.0574035,1421.878265,0,9.808,26.8301, ,3,92.86119954,93.2039947
16:20:27,387824.0797,2321,1782.811,93.2039947,0,126.3240051,87.7209472,355.2709655,91.5331726,0,40.4469833,-117.0574035,1421.878265,0,9.7263,26.67, ,3,92.86119954,93.2039947
16:20:29,388632.0797,2264,1782.811,93.5999984,0,126.576004,87.7209472,355.2709655,91.5331726,0,40.447483,-117.0575408,1421.694183,0,9.7263,26.8963, ,3,92.86119954,93.5999984
16:20:29,389069.0801,2257,1814.74,93.9239959,0,126.6119994,88.3036346,372.6304626,91.8836059,0,40.447544,-117.0575561,1421.68222,0,9.7263,26.8963, ,3,93.21671717,93.9239959
16:20:30,389568.0801,2249,1830.722,94.1759948,0,126.6480025,88.5914688,367.6827697,92.2367324,0,40.4476241,-117.0575714,1421.674164,0,9.808,26.8301, ,3,93.57496708,94.1759948
16:20:30,389825.0801,2249,1830.722,94.1759948,0,126.6480025,88.5914688,367.6827697,92.2367324,0,40.4476241,-117.0575714,1421.674164,0,9.808,26.8301, ,3,93.57496708,94.1759948
16:20:30,390083.0781,2249,1846.703,94.1759948,0,126.6480025,88.8455276,326.0180358,92.5211944,0,40.4476241,-117.0575714,1421.674164,0,9.808,26.67, ,3,93.86355625,94.1759948
16:20:31,390732.0782,2219,1846.703,94.3919982,0,126.7919998,88.8455276,326.0180358,92.5211944,0,40.4478835,-117.0576476,1421.651215,0,9.808,26.8301, ,3,93.86355625,94.3919982
16:20:32,391566.0783,2192,1878.679,95.0039978,0,126.9000014,89.348793,325.047882,92.8792495,0,40.4481315,-117.0577087,1421.56723,0,9.7643,26.8301, ,3,94.22680626,95.0039978
16:20:32,391820.0784,2192,1878.679,95.0039978,0,126.9000014,89.348793,325.047882,92.8792495,0,40.4481315,-117.0577087,1421.56723,0,9.7263,26.67, ,3,94.22680626,95.0039978
16:20:32,392177.0785,2192,1894.699,95.0039978,0,126.9000014,89.6197814,351.5923461,93.0954132,0,40.4481315,-117.0577087,1421.56723,0,9.7643,26.67, ,3,94.44610622,95.0039978
16:20:33,392632.0786,2167,1894.699,95.6159972,0,127.0080032,89.6197814,351.5923461,93.0954132,0,40.4483489,-117.0577773,1421.408173,0,9.7643,26.67, ,3,94.44610622,95.6159972
16:20:34,393564.0786,2140,1926.749,96.0119934,0,127.1520004,90.167221,357.8921203,93.4943466,0,40.4485969,-117.0578384,1421.235199,0,9.7263,26.8301, ,3,94.85082762,96.0119934
16:20:34,393918.0787,2140,1926.749,96.0119934,0,127.1520004,90.167221,357.8921203,93.4943466,0,40.4485969,-117.0578384,1421.235199,0,9.7263,26.8301, ,3,94.85082762,96.0119934
16:20:34,394076.0789,2140,1942.778,96.0119934,0,127.1520004,90.4445876,365.0418701,93.8967056,0,40.4485969,-117.0578384,1421.235199,0,9.808,26.8301, ,3,95.25902432,96.0119934
16:20:35,394563.0789,2127,1958.82,96.0839996,0,127.1880035,90.7326736,380.9761352,94.1176376,0,40.4487075,-117.0578613,1421.180267,0,9.7263,26.8301, ,3,95.48316176,96.0839996
16:20:35,394926.0789,2127,1958.82,96.0839996,0,127.1880035,90.7326736,380.9761352,94.1176376,0,40.4487075,-117.0578613,1421.180267,0,9.7643,26.8301, ,3,95.48316176,96.0839996
16:20:36,395635.0792,2081,1958.82,95.9759978,0,127.4039993,90.7326736,380.9761352,94.1176376,0,40.4491119,-117.0579757,1421.024261,0,9.808,26.8301, ,3,95.48316176,95.9759978
16:20:36,396061.0791,2074,1990.954,96.5519943,0,127.4400024,91.2314605,331.5489807,94.3767165,0,40.4491767,-117.057991,1420.992157,0,9.808,27.56, ,3,95.74599956,96.5519943
16:20:37,396662.0792,2065,2007.32,96.7319946,0,127.4760055,91.5009918,362.7908935,94.711914,0,40.449253,-117.0580062,1420.95517,0,9.808,27.56, ,3,96.08606033,96.7319946
16:20:37,396817.0792,2065,2007.32,96.7319946,0,127.4760055,91.5009918,362.7908935,94.711914,0,40.449253,-117.0580062,1420.95517,0,9.808,26.8301, ,3,96.08606033,96.7319946
16:20:37,397072.0796,2065,2023.131,96.7319946,0,127.4760055,91.7558517,345.0796813,94.8616561,0,40.449253,-117.0580062,1420.95517,0,9.808,26.8301, ,3,96.237975,96.7319946
16:20:38,397737.0797,2035,2023.131,96.947998,0,127.6200027,91.7558517,345.0796813,94.8616561,0,40.4495277,-117.0580825,1420.899261,0,9.7263,26.8301, ,3,96.237975,96.947998
16:20:38,398059.0796,2020,2039.25,97.0919952,0,127.6920013,92.0298461,373.5943603,95.0118713,0,40.4496536,-117.0581207,1420.889252,0,9.808,26.8301, ,3,96.39036962,97.0919952
16:20:39,398559.0796,2011,2055.379,97.6679992,0,127.7280044,92.2934341,361.9938659,95.2380905,0,40.4497337,-117.0581359,1420.871185,0,9.7263,26.67, ,3,96.61987097,97.6679992
16:20:39,398915.0797,2011,2055.379,97.6679992,0,127.7280044,92.2934341,361.9938659,95.2380905,0,40.4497337,-117.0581359,1420.871185,0,9.7263,26.8301, ,3,96.61987097,97.6679992
16:20:39,399073.0801,2011,2071.502,97.6679992,0,127.7280044,92.56501,376.0239868,95.541397,0,40.4497337,-117.0581359,1420.871185,0,9.7263,26.8301, ,3,96.92757805,97.6679992
16:20:40,399632.0801,1995,2071.502,98.2079925,0,127.800003,92.56501,376.0239868,95.541397,0,40.4498748,-117.0581741,1420.781219,0,9.7643,27.56, ,3,96.92757805,98.2079925
16:20:41,400658.0938,1952,2103.816,97.7759933,0,127.9800033,93.0415344,332.5426025,95.7319412,0,40.4502601,-117.0582733,1420.599213,0,9.808,26.8301, ,3,97.1208868,97.7759933
16:20:41,400813.0938,1952,2103.816,97.7759933,0,127.9800033,93.0415344,332.5426025,95.7319412,0,40.4502601,-117.0582733,1420.599213,0,9.808,27.56, ,3,97.1208868,97.7759933
16:20:42,401554.094,1930,2136.2,98.0279922,0,128.088005,93.4931564,318.9391479,95.9999923,0,40.4504508,-117.0583267,1420.534271,0,9.7263,26.8301, ,3,97.39282697,98.0279922
16:20:42,401908.094,1930,2136.2,98.0279922,0,128.088005,93.4931564,318.9391479,95.9999923,0,40.4504508,-117.0583267,1420.534271,0,9.7643,26.8301, ,3,97.39282697,98.0279922
16:20:43,402632.0942,1903,2136.2,98.4239959,0,128.2320022,93.4931564,318.9391479,95.9999923,0,40.450695,-117.0583877,1420.476166,0,9.7263,26.8301, ,3,97.39282697,98.4239959
16:20:43,403054.0942,1885,2168.458,98.6039962,0,128.3040084,93.9599761,340.8965453,96.8522949,0,40.4508552,-117.0584258,1420.400238,0,9.808,26.8301, ,3,98.25749537,98.6039962
16:20:44,403655.0943,1876,2184.686,99.0359954,0,128.3400039,94.1924743,349.8292541,96.6183547,0,40.4509353,-117.0584411,1420.314178,0,9.808,26.9904, ,3,98.020161,99.0359954
16:20:44,403817.0943,1876,2184.686,99.0359954,0,128.3400039,94.1924743,349.8292541,96.6183547,0,40.4509353,-117.0584411,1420.314178,0,9.808,27.56, ,3,98.020161,99.0359954
16:20:45,404632.0945,1849,2184.686,98.9999923,0,128.4480056,94.1924743,349.8292541,96.6183547,0,40.4511794,-117.0585174,1420.074188,0,9.7263,26.8301, ,3,98.020161,98.9999923
16:20:45,405152.0947,1831,2217.155,99.3239974,0,128.5560073,94.6399535,344.4635009,96.9305266,0,40.4513397,-117.0585555,1420.005219,0,9.808,26.8301, ,3,98.33686211,99.3239974
16:20:46,405552.0948,1822,2233.421,99.1439971,0,128.5920028,94.8625945,354.4532165,97.0873718,0,40.451416,-117.0585708,1420.007172,0,9.808,26.8301, ,3,98.49598293,99.1439971
16:20:46,405804.0948,1822,2233.421,99.1439971,0,128.5920028,94.8625945,354.4532165,97.0873718,0,40.451416,-117.0585708,1420.007172,0,9.808,26.8301, ,3,98.49598293,99.1439971
16:20:46,406160.0947,1822,2249.671,99.1439971,0,128.5920028,95.0809936,355.1416931,97.4025878,0,40.451416,-117.0585708,1420.007172,0,9.808,26.8301, ,3,98.8157723,99.1439971
16:20:46,406632.0948,1822,2249.671,99.1439971,0,128.5920028,95.0809936,355.1416931,97.4025878,0,40.451416,-117.0585708,1420.007172,0,9.808,27.56, ,3,98.8157723,99.1439971
16:20:46,407549.0952,1822,2298.508,99.1439971,0,128.5920028,95.7081298,348.7798156,97.6668395,0,40.451416,-117.0585708,1420.007172,0,9.7263,26.8301, ,3,99.08385795,99.1439971
16:20:46,407904.0953,1822,2298.508,99.1439971,0,128.5920028,95.7081298,348.7798156,97.6668395,0,40.451416,-117.0585708,1420.007172,0,9.7643,26.8301, ,3,99.08385795,99.1439971
16:20:46,408060.0952,1822,2298.508,99.1439971,0,128.5920028,95.7081298,348.7798156,97.6668395,0,40.451416,-117.0585708,1420.007172,0,9.7643,26.8301, ,3,99.08385795,99.1439971
16:20:46,408547.0952,1822,2314.782,99.1439971,0,128.5920028,95.9065932,344.9588317,98.1193695,0,40.451416,-117.0585708,1420.007172,0,9.808,26.8301, ,3,99.54295357,99.1439971
16:20:46,409104.0957,1822,2314.782,99.1439971,0,128.5920028,95.9065932,344.9588317,98.1193695,0,40.451416,-117.0585708,1420.007172,0,9.808,26.8301, ,3,99.54295357,99.1439971
16:20:46,409547.0957,1822,2347.323,99.1439971,0,128.5920028,96.2989501,343.5021057,98.4413375,0,40.451416,-117.0585708,1420.007172,0,9.808,27.56, ,3,99.86959291,99.1439971
16:20:46,409800.0958,1822,2347.323,99.1439971,0,128.5920028,96.2989501,343.5021057,98.4413375,0,40.451416,-117.0585708,1420.007172,0,9.7263,26.8301, ,3,99.86959291,99.1439971
16:20:46,410160.0957,1822,2363.604,99.1439971,0,128.5920028,96.4941329,343.7460022,98.684204,0,40.451416,-117.0585708,1420.007172,0,9.7263,26.8301, ,3,100.1159831,99.1439971
16:20:46,410545.0957,1822,2363.604,99.1439971,0,128.5920028,96.4941329,343.7460022,98.684204,0,40.451416,-117.0585708,1420.007172,0,9.7643,26.8301, ,3,100.1159831,99.1439971
16:20:46,410799.0958,1822,2363.604,99.1439971,0,128.5920028,96.4941329,343.7460022,98.684204,0,40.451416,-117.0585708,1420.007172,0,9.7263,26.8301, ,3,100.1159831,99.1439971
16:20:46,411750.0959,1822,2363.604,99.1439971,0,128.5920028,96.4941329,343.7460022,98.684204,0,40.451416,-117.0585708,1420.007172,0,9.808,26.8301, ,3,100.1159831,99.1439971
16:20:46,412045.0961,1822,2412.387,99.1439971,0,128.5920028,97.0795974,346.4534606,99.2008743,0,40.451416,-117.0585708,1420.007172,0,9.7643,27.56, ,3,100.6401496,99.1439971
16:20:46,412544.0961,1822,2428.638,99.1439971,0,128.5920028,97.2840957,363.4008483,99.6677703,0,40.451416,-117.0585708,1420.007172,0,9.7263,26.8301, ,3,101.1138196,99.1439971
16:20:46,412899.0961,1822,2428.638,99.1439971,0,128.5920028,97.2840957,363.4008483,99.6677703,0,40.451416,-117.0585708,1420.007172,0,9.808,26.9904, ,3,101.1138196,99.1439971
16:20:46,413057.0962,1822,2444.91,99.1439971,0,128.5920028,97.4957275,375.28656,99.7506179,0,40.451416,-117.0585708,1420.007172,0,9.808,27.56, ,3,101.1978693,99.1439971
16:20:46,413632.0963,1822,2444.91,99.1439971,0,128.5920028,97.4957275,375.28656,99.7506179,0,40.451416,-117.0585708,1420.007172,0,9.7263,26.8301, ,3,101.1978693,99.1439971
16:20:46,414643.0965,1822,2477.444,99.1439971,0,128.5920028,97.9514007,401.8115844,100.1251602,0,40.451416,-117.0585708,1420.007172,0,9.7263,26.9904, ,3,101.5778457,99.1439971
16:20:46,414799.0965,1822,2477.444,99.1439971,0,128.5920028,97.9514007,401.8115844,100.1251602,0,40.451416,-117.0585708,1420.007172,0,9.7263,26.8301, ,3,101.5778457,99.1439971
16:20:46,415055.0967,1822,2493.692,99.1439971,0,128.5920028,98.1677474,379.457611,100.5867538,0,40.451416,-117.0585708,1420.007172,0,9.808,27.56,  GPS lost,3,102.0461364,99.1439971
16:20:46,415652.0967,1822,2493.692,99.1439971,0,128.5920028,98.1677474,379.457611,100.5867538,0,40.451416,-117.0585708,1420.007172,0,9.808,26.8301, ,3,102.0461364,99.1439971
16:20:57,416539.0967,1508,2542.447,103.7160034,0,129.9959945,98.8203964,380.5575866,101.0101013,0,40.4541969,-117.0592956,1418.436249,0,9.7643,26.8301, ,3,102.4756261,103.7160034
16:20:57,416794.0967,1508,2542.447,103.7160034,0,129.9959945,98.8203964,380.5575866,101.0101013,0,40.4541969,-117.0592956,1418.436249,0,9.808,26.9904, ,3,102.4756261,103.7160034
16:20:57,417055.0972,1508,2542.447,103.7160034,0,129.9959945,98.8203964,380.5575866,101.0101013,0,40.4541969,-117.0592956,1418.436249,0,9.7263,26.8301, ,3,102.4756261,103.7160034
16:20:58,417537.0972,1495,2558.688,103.5,0,130.0680007,99.0421676,379.2976684,101.5228424,0,40.4543151,-117.0593261,1418.37326,0,9.808,27.56, ,3,102.9958064,103.5
16:20:58,417787.0972,1495,2558.688,103.5,0,130.0680007,99.0421676,379.2976684,101.5228424,0,40.4543151,-117.0593261,1418.37326,0,9.808,26.8301, ,3,102.9958064,103.5
