Time [s], O2 [raw], CO2 [ppm], Caliper [deg C], Disk[deg C], Ambient [deg C],
133.0, 0.0, 3968.0, 20.750, 19.769, 20.449, 
134.0, 0.0, 3968.0, 20.750, 19.739, 20.450, 
134.0, 0.0, 3968.0, 20.875, 19.940, 20.429, 
134.0, 0.0, 4054.500, 20.750, 19.739, 20.450, 
135.0, 0.0, 4141.0, 20.875, 19.750, 20.419, 
135.0, 0.0, 4141.0, 20.875, 19.789, 20.450, 
136.0, 0.0, 4141.0, 21.0, 19.760, 20.440, 
136.0, 0.0, 4141.0, 21.0, 19.669, 20.440, 
136.0, 0.0, 4141.0, 20.750, 19.770, 20.539, 
137.0, 0.0, 4377.0, 20.750, 19.830, 20.540, 
137.0, 0.0, 4377.0, 20.750, 19.730, 20.470, 
138.0, 0.0, 4377.0, 20.750, 19.739, 20.449, 
138.0, 0.0, 4377.0, 20.875, 19.659, 20.430, 
138.0, 0.0, 4377.0, 21.0, 19.669, 20.460, 
139.0, 0.0, 4453.0, 21.0, 19.650, 20.449, 
139.0, 0.0, 4529.0, 20.875, 19.720, 20.380, 
139.0, 0.0, 4529.0, 20.875, 19.709, 20.479, 
140.0, 0.0, 4529.0, 21.0, 19.650, 20.470, 
140.0, 0.0, 4529.0, 20.875, 19.790, 20.550, 
140.0, 0.0, 4529.0, 20.875, 19.650, 20.450, 
141.0, 0.0, 4640.0, 20.750, 19.720, 20.470, 
141.0, 0.0, 4640.0, 20.875, 19.650, 20.429, 
141.0, 0.0, 4640.0, 21.0, 19.780, 20.440, 
142.0, 0.0, 4640.0, 20.875, 19.910, 20.620, 
142.0, 0.0, 4640.0, 20.875, 19.670, 20.460, 
143.0, 0.0, 4675.0, 21.0, 19.700, 20.460, 
143.0, 0.0, 4710.0, 20.875, 19.670, 20.419, 
143.0, 0.0, 4710.0, 21.0, 19.700, 20.450, 
144.0, 0.0, 4710.0, 20.875, 19.779, 20.430, 
144.0, 0.0, 4710.0, 21.0, 19.860, 20.569, 
144.0, 0.0, 7355.0, 20.750, 19.769, 20.449, 
145.0, 0.0, 4748.0, 20.875, 19.709, 20.470, 
145.0, 0.0, 4748.0, 20.875, 19.849, 20.559, 
146.0, 0.0, 4748.0, 20.875, 19.690, 20.450, 
146.0, 0.0, 4748.0, 21.0, 19.690, 20.460, 
147.0, 0.0, 4781.0, 21.0, 19.720, 20.479, 
147.0, 0.0, 4814.0, 21.0, 19.720, 20.460, 
147.0, 0.0, 4814.0, 21.0, 19.750, 20.470, 
148.0, 0.0, 4814.0, 21.0, 19.710, 20.429, 
148.0, 0.0, 4814.0, 21.0, 19.789, 20.429, 
148.0, 0.0, 4814.0, 21.0, 19.750, 20.450, 
149.0, 0.0, 4847.0, 21.0, 19.699, 20.470, 
149.0, 0.0, 4847.0, 20.875, 19.709, 20.440, 
150.0, 0.0, 4847.0, 21.0, 19.690, 20.449, 
150.0, 0.0, 4847.0, 21.0, 19.670, 20.479, 
150.0, 0.0, 4847.0, 21.0, 19.739, 20.430, 
151.0, 0.0, 10000.0, 21.0, 19.730, 20.450, 
151.0, 0.0, 4842.0, 21.0, 19.720, 20.460, 
151.0, 0.0, 4842.0, 21.0, 19.769, 20.470, 
152.0, 0.0, 4842.0, 21.0, 19.750, 20.470, 
152.0, 0.0, 4842.0, 21.0, 19.650, 20.430, 
153.0, 0.0, 4821.0, 21.0, 19.700, 20.479, 
153.0, 0.0, 4800.0, 21.0, 19.809, 20.459, 
153.0, 0.0, 4800.0, 21.0, 19.690, 20.470, 
154.0, 0.0, 4800.0, 21.0, 19.700, 20.479, 
154.0, 0.0, 4800.0, 20.875, 19.739, 20.479, 
154.0, 0.0, 4800.0, 21.0, 19.720, 20.450, 
155.0, 0.0, 4771.0, 21.0, 19.720, 20.479, 
155.0, 0.0, 4771.0, 21.0, 19.730, 20.509, 
156.0, 0.0, 4771.0, 21.0, 19.690, 20.470, 
156.0, 0.0, 4771.0, 21.0, 19.779, 20.500, 
156.0, 0.0, 4771.0, 21.0, 19.760, 20.479, 
157.0, 0.0, 4758.0, 21.0, 19.460, 20.480, 
157.0, 0.0, 4745.0, 21.0, 19.450, 20.500, 
157.0, 0.0, 4745.0, 21.0, 19.490, 20.490, 
158.0, 0.0, 4745.0, 21.0, 19.540, 20.479, 
158.0, 0.0, 4745.0, 21.0, 19.460, 20.479, 
158.0, 0.0, 4745.0, 20.875, 19.610, 20.699, 
159.0, 0.0, 4737.0, 21.0, 19.760, 20.589, 
159.0, 0.0, 4737.0, 21.0, 19.700, 20.470, 
160.0, 0.0, 4737.0, 21.0, 19.780, 20.470, 
160.0, 0.0, 4737.0, 21.0, 19.470, 20.490, 
160.0, 0.0, 4737.0, 21.0, 19.460, 20.619, 
161.0, 0.0, 4755.500, 21.0, 19.520, 20.470, 
161.0, 0.0, 4774.0, 21.0, 19.490, 20.480, 
161.0, 0.0, 4774.0, 21.0, 19.559, 20.509, 
162.0, 0.0, 4774.0, 21.0, 19.800, 20.470, 
162.0, 0.0, 4774.0, 21.0, 19.490, 20.510, 
162.0, 0.0, 4774.0, 21.0, 19.430, 20.520, 
163.0, 0.0, 4860.0, 21.0, 19.430, 20.470, 
